country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Poland,PL,2020-W44,subnational,PL81,Lubelskie,7525,14926,2097294,711.6789539,50.41538255,TESSy
Poland,PL,2020-W45,subnational,PL81,Lubelskie,10888,13385,2097294,638.2033229,81.34478894,TESSy
Poland,PL,2020-W46,subnational,PL81,Lubelskie,6780,18485,2097294,881.3738083,36.67838788,TESSy
Poland,PL,2020-W47,subnational,PL81,Lubelskie,6999,18046,2097294,860.4420744,38.78421811,TESSy
Poland,PL,2020-W48,subnational,PL81,Lubelskie,5779,17046,2097294,812.7615871,33.90238179,TESSy
Poland,PL,2020-W49,subnational,PL81,Lubelskie,4355,15396,2097294,734.088783,28.28656794,TESSy
Poland,PL,2020-W50,subnational,PL81,Lubelskie,3151,15730,2097294,750.0140657,20.0317864,TESSy
Poland,PL,2020-W51,subnational,PL81,Lubelskie,3515,14550,2097294,693.7510907,24.1580756,TESSy
Poland,PL,2020-W52,subnational,PL81,Lubelskie,2564,11079,2097294,528.2521192,23.14288293,TESSy
Poland,PL,2020-W53,subnational,PL81,Lubelskie,2702,12405,2097294,591.4764454,21.7815397,TESSy
Poland,PL,2021-W01,subnational,PL81,Lubelskie,3012,14791,2097294,705.2420881,20.3637347,TESSy
Poland,PL,2021-W02,subnational,PL81,Lubelskie,2407,20870,2097294,995.0917706,11.53330139,TESSy
Poland,PL,2021-W03,subnational,PL81,Lubelskie,1989,14379,2097294,685.5977274,13.83267265,TESSy
Poland,PL,2021-W04,subnational,PL81,Lubelskie,1948,11586,2097294,552.4261262,16.81339548,TESSy
Poland,PL,2021-W05,subnational,PL81,Lubelskie,1825,13548,2097294,645.9752424,13.47062297,TESSy
Poland,PL,2021-W06,subnational,PL81,Lubelskie,1742,14578,2097294,695.0861443,11.94951296,TESSy
Poland,PL,2021-W07,subnational,PL81,Lubelskie,2000,14836,2097294,707.3877101,13.48072257,TESSy
Poland,PL,2021-W08,subnational,PL81,Lubelskie,2490,15423,2097294,735.3761561,16.14471893,TESSy
Poland,PL,2021-W09,subnational,PL81,Lubelskie,2770,17361,2097294,827.7809406,15.95530211,TESSy
Poland,PL,2021-W10,subnational,PL81,Lubelskie,3611,19658,2097294,937.30302,18.36911181,TESSy
Poland,PL,2021-W11,subnational,PL81,Lubelskie,4746,22063,2097294,1051.974592,21.51112723,TESSy
Poland,PL,2021-W12,subnational,PL81,Lubelskie,3795,24894,2097294,1186.958052,15.24463726,TESSy
Poland,PL,2021-W13,subnational,PL81,Lubelskie,8781,24385,2097294,1162.688684,36.00984212,TESSy
Poland,PL,2021-W14,subnational,PL81,Lubelskie,5560,28097,2097294,1339.678653,19.78858953,TESSy
Poland,PL,2021-W15,subnational,PL81,Lubelskie,4889,26961,2097294,1285.513619,18.13360039,TESSy
Poland,PL,2021-W16,subnational,PL81,Lubelskie,3045,20901,2097294,996.5698657,14.56868092,TESSy
Poland,PL,2021-W17,subnational,PL81,Lubelskie,2094,19804,2097294,944.2643711,10.57362149,TESSy
Poland,PL,2021-W18,subnational,PL81,Lubelskie,1565,17474,2097294,833.1688357,8.956163443,TESSy
Poland,PL,2021-W19,subnational,PL81,Lubelskie,1182,19051,2097294,908.3609642,6.204398719,TESSy
Poland,PL,2021-W20,subnational,PL81,Lubelskie,632,17276,2097294,823.7280992,3.658254226,TESSy
Poland,PL,2021-W21,subnational,PL81,Lubelskie,0,17549,2097294,836.7448722,0,TESSy
Poland,PL,2021-W22,subnational,PL81,Lubelskie,606,15172,2097294,723.4083538,3.994199842,TESSy
Poland,PL,2021-W23,subnational,PL81,Lubelskie,184,17312,2097294,825.4445967,1.06284658,TESSy
Poland,PL,2021-W24,subnational,PL81,Lubelskie,142,15871,2097294,756.7370145,0.894713629,TESSy
Poland,PL,2021-W25,subnational,PL81,Lubelskie,87,14861,2097294,708.5797223,0.585424938,TESSy
Poland,PL,2021-W26,subnational,PL81,Lubelskie,34,14307,2097294,682.1647323,0.237645908,TESSy
Poland,PL,2021-W27,subnational,PL81,Lubelskie,37,13351,2097294,636.5821864,0.277132799,TESSy
Poland,PL,2021-W28,subnational,PL81,Lubelskie,55,13132,2097294,626.1401597,0.418824246,TESSy
Poland,PL,2021-W29,subnational,PL81,Lubelskie,57,13395,2097294,638.6801278,0.425531915,TESSy
Poland,PL,2021-W30,subnational,PL81,Lubelskie,85,12680,2097294,604.5885794,0.670347003,TESSy
Poland,PL,2020-W14,subnational,PL82,Podkarpackie,69,1219,2086135,58.43341874,5.660377358,TESSy
Poland,PL,2020-W15,subnational,PL82,Podkarpackie,94,1638,2086135,78.51840844,5.738705739,TESSy
Poland,PL,2020-W16,subnational,PL82,Podkarpackie,28,1494,2086135,71.61569122,1.87416332,TESSy
Poland,PL,2020-W17,subnational,PL82,Podkarpackie,57,1936,2086135,92.80319826,2.944214876,TESSy
Poland,PL,2020-W18,subnational,PL82,Podkarpackie,38,2408,2086135,115.4287714,1.57807309,TESSy
Poland,PL,2020-W19,subnational,PL82,Podkarpackie,5,2154,2086135,103.2531452,0.232126277,TESSy
Poland,PL,2020-W20,subnational,PL82,Podkarpackie,3,2266,2086135,108.6219252,0.13239188,TESSy
Poland,PL,2020-W21,subnational,PL82,Podkarpackie,4,2061,2086135,98.7951403,0.194080543,TESSy
Poland,PL,2020-W22,subnational,PL82,Podkarpackie,9,1677,2086135,80.38789436,0.53667263,TESSy
Poland,PL,2020-W23,subnational,PL82,Podkarpackie,20,1876,2086135,89.92706608,1.066098081,TESSy
Poland,PL,2020-W24,subnational,PL82,Podkarpackie,78,1987,2086135,95.24791061,3.925515853,TESSy
Poland,PL,2020-W25,subnational,PL82,Podkarpackie,80,2424,2086135,116.19574,3.300330033,TESSy
Poland,PL,2020-W26,subnational,PL82,Podkarpackie,104,2700,2086135,129.425948,3.851851852,TESSy
Poland,PL,2020-W27,subnational,PL82,Podkarpackie,122,2355,2086135,112.888188,5.180467091,TESSy
Poland,PL,2020-W28,subnational,PL82,Podkarpackie,188,2653,2086135,127.1729778,7.086317377,TESSy
Poland,PL,2020-W29,subnational,PL82,Podkarpackie,143,3503,2086135,167.9181836,4.082215244,TESSy
Poland,PL,2020-W30,subnational,PL82,Podkarpackie,108,2715,2086135,130.144981,3.977900552,TESSy
Poland,PL,2020-W31,subnational,PL82,Podkarpackie,237,3080,2086135,147.6414518,7.694805195,TESSy
Poland,PL,2020-W32,subnational,PL82,Podkarpackie,193,3256,2086135,156.0781062,5.927518428,TESSy
Poland,PL,2020-W33,subnational,PL82,Podkarpackie,290,2995,2086135,143.5669312,9.682804674,TESSy
Poland,PL,2020-W34,subnational,PL82,Podkarpackie,278,2895,2086135,138.7733776,9.602763385,TESSy
Poland,PL,2020-W35,subnational,PL82,Podkarpackie,233,3046,2086135,146.0116435,7.649376231,TESSy
Poland,PL,2020-W36,subnational,PL82,Podkarpackie,322,2555,2086135,122.4752952,12.60273973,TESSy
Poland,PL,2020-W37,subnational,PL82,Podkarpackie,230,1346,2086135,64.52123185,17.08766716,TESSy
Poland,PL,2020-W38,subnational,PL82,Podkarpackie,307,1910,2086135,91.55687432,16.07329843,TESSy
Poland,PL,2020-W39,subnational,PL82,Podkarpackie,565,3414,2086135,163.6519209,16.54950205,TESSy
Poland,PL,2020-W40,subnational,PL82,Podkarpackie,886,1545,2086135,74.06040357,57.34627832,TESSy
Poland,PL,2020-W41,subnational,PL82,Podkarpackie,2152,2071,2086135,99.27449566,103.911154,TESSy
Poland,PL,2020-W42,subnational,PL82,Podkarpackie,4733,6407,2086135,307.122981,73.87232714,TESSy
Poland,PL,2020-W43,subnational,PL82,Podkarpackie,5942,6219,2086135,298.1111002,95.5459077,TESSy
Poland,PL,2020-W44,subnational,PL82,Podkarpackie,6274,9688,2086135,464.3994756,64.76052849,TESSy
Poland,PL,2020-W45,subnational,PL82,Podkarpackie,11733,8005,2086135,383.723968,146.5708932,TESSy
Poland,PL,2020-W46,subnational,PL82,Podkarpackie,6622,22030,2086135,1056.019864,30.05901044,TESSy
Poland,PL,2020-W47,subnational,PL82,Podkarpackie,5379,16147,2086135,774.0151045,33.31268966,TESSy
Poland,PL,2020-W48,subnational,PL82,Podkarpackie,4161,13750,2086135,659.113624,30.26181818,TESSy
Poland,PL,2020-W49,subnational,PL82,Podkarpackie,2396,11467,2086135,549.6767946,20.89474143,TESSy
Poland,PL,2020-W50,subnational,PL82,Podkarpackie,459,13483,2086135,646.3148358,3.40428688,TESSy
Poland,PL,2020-W51,subnational,PL82,Podkarpackie,1734,12510,2086135,599.673559,13.86091127,TESSy
Poland,PL,2020-W52,subnational,PL82,Podkarpackie,1219,8533,2086135,409.0339312,14.28571429,TESSy
Poland,PL,2020-W53,subnational,PL82,Podkarpackie,1379,9607,2086135,460.5166971,14.35411679,TESSy
Poland,PL,2021-W01,subnational,PL82,Podkarpackie,2684,15537,2086135,744.7744274,17.27489219,TESSy
Poland,PL,2021-W02,subnational,PL82,Podkarpackie,1289,17254,2086135,827.0797432,7.470731425,TESSy
Poland,PL,2021-W03,subnational,PL82,Podkarpackie,1213,11778,2086135,564.5847464,10.29886229,TESSy
Poland,PL,2021-W04,subnational,PL82,Podkarpackie,1247,10131,2086135,485.6349182,12.30875531,TESSy
Poland,PL,2021-W05,subnational,PL82,Podkarpackie,1442,12065,2086135,578.3422453,11.95192706,TESSy
Poland,PL,2021-W06,subnational,PL82,Podkarpackie,1865,14327,2086135,686.7724284,13.01737977,TESSy
Poland,PL,2021-W07,subnational,PL82,Podkarpackie,2752,16013,2086135,767.5917426,17.18603635,TESSy
Poland,PL,2021-W08,subnational,PL82,Podkarpackie,3961,16868,2086135,808.5766262,23.48233341,TESSy
Poland,PL,2021-W09,subnational,PL82,Podkarpackie,5141,19038,2086135,912.5967399,27.00388696,TESSy
Poland,PL,2021-W10,subnational,PL82,Podkarpackie,6286,24167,2086135,1158.458106,26.01067571,TESSy
Poland,PL,2021-W11,subnational,PL82,Podkarpackie,8207,28177,2086135,1350.679606,29.12659261,TESSy
Poland,PL,2021-W12,subnational,PL82,Podkarpackie,5686,28093,2086135,1346.653021,20.23991742,TESSy
Poland,PL,2021-W13,subnational,PL82,Podkarpackie,11078,23819,2086135,1141.776539,46.50908938,TESSy
Poland,PL,2021-W14,subnational,PL82,Podkarpackie,5441,25401,2086135,1217.610557,21.42041652,TESSy
Poland,PL,2021-W15,subnational,PL82,Podkarpackie,4011,24603,2086135,1179.357999,16.30288989,TESSy
Poland,PL,2021-W16,subnational,PL82,Podkarpackie,2136,19738,2086135,946.1516153,10.82176512,TESSy
Poland,PL,2021-W17,subnational,PL82,Podkarpackie,1146,19274,2086135,923.9095265,5.945833766,TESSy
Poland,PL,2021-W18,subnational,PL82,Podkarpackie,730,17707,2086135,848.7945411,4.122663353,TESSy
Poland,PL,2021-W19,subnational,PL82,Podkarpackie,477,18237,2086135,874.2003753,2.61556177,TESSy
Poland,PL,2021-W20,subnational,PL82,Podkarpackie,243,18369,2086135,880.5278661,1.322880941,TESSy
Poland,PL,2021-W21,subnational,PL82,Podkarpackie,148,18020,2086135,863.798364,0.821309656,TESSy
Poland,PL,2021-W22,subnational,PL82,Podkarpackie,86,15618,2086135,748.6572058,0.55064669,TESSy
Poland,PL,2021-W23,subnational,PL82,Podkarpackie,120,17073,2086135,818.4034111,0.702864171,TESSy
Poland,PL,2021-W24,subnational,PL82,Podkarpackie,47,15679,2086135,751.5812735,0.299764016,TESSy
Poland,PL,2021-W25,subnational,PL82,Podkarpackie,43,15358,2086135,736.1939664,0.279984373,TESSy
Poland,PL,2021-W26,subnational,PL82,Podkarpackie,17,14761,2086135,707.5764512,0.115168349,TESSy
Poland,PL,2021-W27,subnational,PL82,Podkarpackie,13,14521,2086135,696.0719225,0.089525515,TESSy
Poland,PL,2021-W28,subnational,PL82,Podkarpackie,35,14553,2086135,697.6058596,0.240500241,TESSy
Poland,PL,2021-W29,subnational,PL82,Podkarpackie,24,14277,2086135,684.3756516,0.168102543,TESSy
Poland,PL,2021-W30,subnational,PL82,Podkarpackie,64,14955,2086135,716.8759452,0.427950518,TESSy
Poland,PL,2020-W15,subnational,PL84,Podlaskie,168,3034,1152074,263.3511389,5.537244562,TESSy
Poland,PL,2020-W16,subnational,PL84,Podlaskie,74,3846,1152074,333.8327226,1.924076963,TESSy
Poland,PL,2020-W17,subnational,PL84,Podlaskie,34,2173,1152074,188.6163562,1.564657156,TESSy
Poland,PL,2020-W18,subnational,PL84,Podlaskie,12,1809,1152074,157.0211636,0.663349917,TESSy
Poland,PL,2020-W19,subnational,PL84,Podlaskie,5,2306,1152074,200.1607536,0.216825672,TESSy
Poland,PL,2020-W20,subnational,PL84,Podlaskie,7,2551,1152074,221.4267486,0.274402195,TESSy
Poland,PL,2020-W21,subnational,PL84,Podlaskie,41,2294,1152074,199.1191538,1.787271142,TESSy
Poland,PL,2020-W22,subnational,PL84,Podlaskie,31,2882,1152074,250.157542,1.075641915,TESSy
Poland,PL,2020-W23,subnational,PL84,Podlaskie,76,3599,1152074,312.3931275,2.111697694,TESSy
Poland,PL,2020-W24,subnational,PL84,Podlaskie,89,3564,1152074,309.3551282,2.497194164,TESSy
Poland,PL,2020-W25,subnational,PL84,Podlaskie,108,3936,1152074,341.6447207,2.743902439,TESSy
Poland,PL,2020-W26,subnational,PL84,Podlaskie,112,3919,1152074,340.1691211,2.857871906,TESSy
Poland,PL,2020-W27,subnational,PL84,Podlaskie,34,4043,1152074,350.9323186,0.840959683,TESSy
Poland,PL,2020-W28,subnational,PL84,Podlaskie,22,3665,1152074,318.1219262,0.600272851,TESSy
Poland,PL,2020-W29,subnational,PL84,Podlaskie,18,3181,1152074,276.1107359,0.565859793,TESSy
Poland,PL,2020-W30,subnational,PL84,Podlaskie,40,2539,1152074,220.3851489,1.575423395,TESSy
Poland,PL,2020-W31,subnational,PL84,Podlaskie,61,3160,1152074,274.2879364,1.930379747,TESSy
Poland,PL,2020-W32,subnational,PL84,Podlaskie,0,3354,1152074,291.1271325,0,TESSy
Poland,PL,2020-W33,subnational,PL84,Podlaskie,142,3001,1152074,260.4867396,4.731756081,TESSy
Poland,PL,2020-W34,subnational,PL84,Podlaskie,80,3147,1152074,273.1595366,2.542103591,TESSy
Poland,PL,2020-W35,subnational,PL84,Podlaskie,64,3681,1152074,319.5107259,1.738657973,TESSy
Poland,PL,2020-W36,subnational,PL84,Podlaskie,83,3461,1152074,300.4147303,2.398150823,TESSy
Poland,PL,2020-W37,subnational,PL84,Podlaskie,117,3206,1152074,278.2807354,3.649407361,TESSy
Poland,PL,2020-W38,subnational,PL84,Podlaskie,117,3022,1152074,262.3095391,3.871608206,TESSy
Poland,PL,2020-W39,subnational,PL84,Podlaskie,428,3597,1152074,312.2195276,11.89880456,TESSy
Poland,PL,2020-W40,subnational,PL84,Podlaskie,499,5942,1152074,515.7654803,8.397845843,TESSy
Poland,PL,2020-W41,subnational,PL84,Podlaskie,890,7494,1152074,650.4790491,11.8761676,TESSy
Poland,PL,2020-W42,subnational,PL84,Podlaskie,1562,8817,1152074,765.3154224,17.71577634,TESSy
Poland,PL,2020-W43,subnational,PL84,Podlaskie,1892,10622,1152074,921.9893861,17.81208812,TESSy
Poland,PL,2020-W44,subnational,PL84,Podlaskie,3015,11791,1152074,1023.458563,25.57035027,TESSy
Poland,PL,2020-W45,subnational,PL84,Podlaskie,5302,10791,1152074,936.6585827,49.13353721,TESSy
Poland,PL,2020-W46,subnational,PL84,Podlaskie,3914,9970,1152074,865.3957992,39.25777332,TESSy
Poland,PL,2020-W47,subnational,PL84,Podlaskie,4478,9246,1152074,802.5526138,48.43175427,TESSy
Poland,PL,2020-W48,subnational,PL84,Podlaskie,2956,8007,1152074,695.0074388,36.91769702,TESSy
Poland,PL,2020-W49,subnational,PL84,Podlaskie,2121,7306,1152074,634.1606529,29.03093348,TESSy
Poland,PL,2020-W50,subnational,PL84,Podlaskie,4300,7812,1152074,678.0814427,55.04352279,TESSy
Poland,PL,2020-W51,subnational,PL84,Podlaskie,1656,7424,1152074,644.4030505,22.30603448,TESSy
Poland,PL,2020-W52,subnational,PL84,Podlaskie,1352,5403,1152074,468.9802912,25.0231353,TESSy
Poland,PL,2020-W53,subnational,PL84,Podlaskie,1718,6540,1152074,567.6718683,26.26911315,TESSy
Poland,PL,2021-W01,subnational,PL84,Podlaskie,1887,7812,1152074,678.0814427,24.15514593,TESSy
Poland,PL,2021-W02,subnational,PL84,Podlaskie,1462,10689,1152074,927.8049847,13.6776125,TESSy
Poland,PL,2021-W03,subnational,PL84,Podlaskie,1401,7101,1152074,616.366657,19.72961555,TESSy
Poland,PL,2021-W04,subnational,PL84,Podlaskie,1468,5780,1152074,501.7038836,25.39792388,TESSy
Poland,PL,2021-W05,subnational,PL84,Podlaskie,1365,7087,1152074,615.1514573,19.26061803,TESSy
Poland,PL,2021-W06,subnational,PL84,Podlaskie,1522,7761,1152074,673.6546437,19.61087489,TESSy
Poland,PL,2021-W07,subnational,PL84,Podlaskie,1729,8154,1152074,707.7670358,21.2043169,TESSy
Poland,PL,2021-W08,subnational,PL84,Podlaskie,2059,8760,1152074,760.3678236,23.50456621,TESSy
Poland,PL,2021-W09,subnational,PL84,Podlaskie,2409,9122,1152074,791.7894163,26.40868231,TESSy
Poland,PL,2021-W10,subnational,PL84,Podlaskie,2648,9951,1152074,863.7465996,26.61039092,TESSy
Poland,PL,2021-W11,subnational,PL84,Podlaskie,2948,10669,1152074,926.0689852,27.63145562,TESSy
Poland,PL,2021-W12,subnational,PL84,Podlaskie,2175,11921,1152074,1034.74256,18.24511366,TESSy
Poland,PL,2021-W13,subnational,PL84,Podlaskie,4037,11390,1152074,988.6517706,35.44337138,TESSy
Poland,PL,2021-W14,subnational,PL84,Podlaskie,2496,12198,1152074,1058.786154,20.46237088,TESSy
Poland,PL,2021-W15,subnational,PL84,Podlaskie,2236,11350,1152074,985.1797714,19.70044053,TESSy
Poland,PL,2021-W16,subnational,PL84,Podlaskie,1116,9007,1152074,781.8074186,12.39036305,TESSy
Poland,PL,2021-W17,subnational,PL84,Podlaskie,730,8123,1152074,705.0762364,8.986827527,TESSy
Poland,PL,2021-W18,subnational,PL84,Podlaskie,572,7805,1152074,677.4738428,7.32863549,TESSy
Poland,PL,2021-W19,subnational,PL84,Podlaskie,469,8617,1152074,747.9554265,5.442729488,TESSy
Poland,PL,2021-W20,subnational,PL84,Podlaskie,325,8441,1152074,732.67863,3.850254709,TESSy
Poland,PL,2021-W21,subnational,PL84,Podlaskie,179,8767,1152074,760.9754235,2.041747462,TESSy
Poland,PL,2021-W22,subnational,PL84,Podlaskie,91,7451,1152074,646.74665,1.221312575,TESSy
Poland,PL,2021-W23,subnational,PL84,Podlaskie,53,8093,1152074,702.472237,0.654886939,TESSy
Poland,PL,2021-W24,subnational,PL84,Podlaskie,45,7328,1152074,636.0702524,0.614082969,TESSy
Poland,PL,2021-W25,subnational,PL84,Podlaskie,24,7636,1152074,662.8046462,0.314300681,TESSy
Poland,PL,2021-W26,subnational,PL84,Podlaskie,14,6731,1152074,584.2506645,0.207992869,TESSy
Poland,PL,2021-W27,subnational,PL84,Podlaskie,35,6454,1152074,560.20707,0.542299349,TESSy
Poland,PL,2021-W28,subnational,PL84,Podlaskie,36,6273,1152074,544.4962737,0.573888092,TESSy
Poland,PL,2021-W29,subnational,PL84,Podlaskie,28,6436,1152074,558.6446704,0.435052828,TESSy
Poland,PL,2021-W30,subnational,PL84,Podlaskie,38,6584,1152074,571.4910674,0.577156744,TESSy
Poland,PL,2020-W14,subnational,PL92X,Mazowiecki regionalny,506,12504,5380311,232.4029224,4.046705054,TESSy
Poland,PL,2020-W15,subnational,PL92X,Mazowiecki regionalny,825,19709,5380311,366.3171144,4.185904917,TESSy
Poland,PL,2020-W16,subnational,PL92X,Mazowiecki regionalny,267,21085,5380311,391.8918442,1.266303059,TESSy
Poland,PL,2020-W17,subnational,PL92X,Mazowiecki regionalny,332,26920,5380311,500.342824,1.233283804,TESSy
Poland,PL,2020-W18,subnational,PL92X,Mazowiecki regionalny,240,22657,5380311,421.1094861,1.059275279,TESSy
Poland,PL,2020-W19,subnational,PL92X,Mazowiecki regionalny,177,28630,5380311,532.1253734,0.618232623,TESSy
Poland,PL,2020-W20,subnational,PL92X,Mazowiecki regionalny,195,32610,5380311,606.0987924,0.597976081,TESSy
Poland,PL,2020-W21,subnational,PL92X,Mazowiecki regionalny,356,34523,5380311,641.6543579,1.031196594,TESSy
Poland,PL,2020-W22,subnational,PL92X,Mazowiecki regionalny,301,32684,5380311,607.4741776,0.920939909,TESSy
Poland,PL,2020-W23,subnational,PL92X,Mazowiecki regionalny,373,32241,5380311,599.2404528,1.156912006,TESSy
Poland,PL,2020-W24,subnational,PL92X,Mazowiecki regionalny,417,31240,5380311,580.6355804,1.334827145,TESSy
Poland,PL,2020-W25,subnational,PL92X,Mazowiecki regionalny,349,33611,5380311,624.7036649,1.03835054,TESSy
Poland,PL,2020-W26,subnational,PL92X,Mazowiecki regionalny,244,28622,5380311,531.9766831,0.852491091,TESSy
Poland,PL,2020-W27,subnational,PL92X,Mazowiecki regionalny,171,28869,5380311,536.5674958,0.592330874,TESSy
Poland,PL,2020-W28,subnational,PL92X,Mazowiecki regionalny,285,24726,5380311,459.5645122,1.152632856,TESSy
Poland,PL,2020-W29,subnational,PL92X,Mazowiecki regionalny,310,25346,5380311,471.0880096,1.223072674,TESSy
Poland,PL,2020-W30,subnational,PL92X,Mazowiecki regionalny,415,25782,5380311,479.1916304,1.609650144,TESSy
Poland,PL,2020-W31,subnational,PL92X,Mazowiecki regionalny,547,27767,5380311,516.0854084,1.969964346,TESSy
Poland,PL,2020-W32,subnational,PL92X,Mazowiecki regionalny,526,28992,5380311,538.853609,1.814293598,TESSy
Poland,PL,2020-W33,subnational,PL92X,Mazowiecki regionalny,874,29144,5380311,541.6787245,2.998902004,TESSy
Poland,PL,2020-W34,subnational,PL92X,Mazowiecki regionalny,700,30669,5380311,570.0228109,2.282435032,TESSy
Poland,PL,2020-W35,subnational,PL92X,Mazowiecki regionalny,588,32112,5380311,596.8428219,1.831091181,TESSy
Poland,PL,2020-W36,subnational,PL92X,Mazowiecki regionalny,612,27271,5380311,506.8666105,2.244142129,TESSy
Poland,PL,2020-W37,subnational,PL92X,Mazowiecki regionalny,524,24489,5380311,455.1595623,2.139736208,TESSy
Poland,PL,2020-W38,subnational,PL92X,Mazowiecki regionalny,736,26249,5380311,487.871426,2.80391634,TESSy
Poland,PL,2020-W39,subnational,PL92X,Mazowiecki regionalny,1409,29607,5380311,550.284175,4.759009694,TESSy
Poland,PL,2020-W40,subnational,PL92X,Mazowiecki regionalny,1609,34377,5380311,638.9407601,4.680454955,TESSy
Poland,PL,2020-W41,subnational,PL92X,Mazowiecki regionalny,3888,40451,5380311,751.8338624,9.611628884,TESSy
Poland,PL,2020-W42,subnational,PL92X,Mazowiecki regionalny,9525,54509,5380311,1013.119874,17.47417858,TESSy
Poland,PL,2020-W43,subnational,PL92X,Mazowiecki regionalny,15357,68806,5380311,1278.848007,22.31927448,TESSy
Poland,PL,2020-W44,subnational,PL92X,Mazowiecki regionalny,13407,80844,5380311,1502.58972,16.583791,TESSy
Poland,PL,2020-W45,subnational,PL92X,Mazowiecki regionalny,20348,79409,5380311,1475.9184,25.62429951,TESSy
Poland,PL,2020-W46,subnational,PL92X,Mazowiecki regionalny,11629,50722,5380311,942.7336078,22.92693506,TESSy
Poland,PL,2020-W47,subnational,PL92X,Mazowiecki regionalny,19320,54340,5380311,1009.978791,35.55391976,TESSy
Poland,PL,2020-W48,subnational,PL92X,Mazowiecki regionalny,12279,49565,5380311,921.2292747,24.77352971,TESSy
Poland,PL,2020-W49,subnational,PL92X,Mazowiecki regionalny,9826,49338,5380311,917.0101877,19.91568365,TESSy
Poland,PL,2020-W50,subnational,PL92X,Mazowiecki regionalny,12022,50465,5380311,937.9569322,23.8224512,TESSy
Poland,PL,2020-W51,subnational,PL92X,Mazowiecki regionalny,8138,46042,5380311,855.7497884,17.67516615,TESSy
Poland,PL,2020-W52,subnational,PL92X,Mazowiecki regionalny,7096,37420,5380311,695.498829,18.96312133,TESSy
Poland,PL,2020-W53,subnational,PL92X,Mazowiecki regionalny,8504,42244,5380311,785.1590735,20.13066944,TESSy
Poland,PL,2021-W01,subnational,PL92X,Mazowiecki regionalny,8742,45221,5380311,840.4904475,19.33172641,TESSy
Poland,PL,2021-W02,subnational,PL92X,Mazowiecki regionalny,6409,66964,5380311,1244.612068,9.570814169,TESSy
Poland,PL,2021-W03,subnational,PL92X,Mazowiecki regionalny,5452,41612,5380311,773.4125407,13.10198981,TESSy
Poland,PL,2021-W04,subnational,PL92X,Mazowiecki regionalny,5794,35569,5380311,661.0956132,16.28946555,TESSy
Poland,PL,2021-W05,subnational,PL92X,Mazowiecki regionalny,5947,40939,5380311,760.90397,14.52649063,TESSy
Poland,PL,2021-W06,subnational,PL92X,Mazowiecki regionalny,6453,47920,5380311,890.6548339,13.46619366,TESSy
Poland,PL,2021-W07,subnational,PL92X,Mazowiecki regionalny,8917,48911,5380311,909.0738435,18.23107276,TESSy
Poland,PL,2021-W08,subnational,PL92X,Mazowiecki regionalny,12701,54913,5380311,1020.628733,23.12931364,TESSy
Poland,PL,2021-W09,subnational,PL92X,Mazowiecki regionalny,16529,62452,5380311,1160.750745,26.46672645,TESSy
Poland,PL,2021-W10,subnational,PL92X,Mazowiecki regionalny,21183,79011,5380311,1468.521058,26.81019099,TESSy
Poland,PL,2021-W11,subnational,PL92X,Mazowiecki regionalny,26577,89005,5380311,1654.272402,29.86012022,TESSy
Poland,PL,2021-W12,subnational,PL92X,Mazowiecki regionalny,18205,103293,5380311,1919.833259,17.62462122,TESSy
Poland,PL,2021-W13,subnational,PL92X,Mazowiecki regionalny,39814,97604,5380311,1814.095877,40.79136101,TESSy
Poland,PL,2021-W14,subnational,PL92X,Mazowiecki regionalny,20000,84768,5380311,1575.522307,23.59380898,TESSy
Poland,PL,2021-W15,subnational,PL92X,Mazowiecki regionalny,14682,79041,5380311,1469.078646,18.57516985,TESSy
Poland,PL,2021-W16,subnational,PL92X,Mazowiecki regionalny,8494,64599,5380311,1200.655501,13.14881035,TESSy
Poland,PL,2021-W17,subnational,PL92X,Mazowiecki regionalny,5442,58875,5380311,1094.267599,9.243312102,TESSy
Poland,PL,2021-W18,subnational,PL92X,Mazowiecki regionalny,3704,57620,5380311,1070.94181,6.428323499,TESSy
Poland,PL,2021-W19,subnational,PL92X,Mazowiecki regionalny,2608,62715,5380311,1165.638938,4.158494778,TESSy
Poland,PL,2021-W20,subnational,PL92X,Mazowiecki regionalny,1381,60077,5380311,1116.608315,2.298716647,TESSy
Poland,PL,2021-W21,subnational,PL92X,Mazowiecki regionalny,819,61643,5380311,1145.714439,1.32861801,TESSy
Poland,PL,2021-W22,subnational,PL92X,Mazowiecki regionalny,407,55433,5380311,1030.293602,0.734219689,TESSy
Poland,PL,2021-W23,subnational,PL92X,Mazowiecki regionalny,396,62027,5380311,1152.851573,0.638431651,TESSy
Poland,PL,2021-W24,subnational,PL92X,Mazowiecki regionalny,170,54501,5380311,1012.971183,0.311920882,TESSy
Poland,PL,2021-W25,subnational,PL92X,Mazowiecki regionalny,114,48057,5380311,893.2011551,0.237218303,TESSy
Poland,PL,2021-W26,subnational,PL92X,Mazowiecki regionalny,108,42477,5380311,789.4896782,0.254255244,TESSy
Poland,PL,2021-W27,subnational,PL92X,Mazowiecki regionalny,93,41617,5380311,773.5054721,0.223466372,TESSy
Poland,PL,2021-W28,subnational,PL92X,Mazowiecki regionalny,92,40008,5380311,743.6001376,0.229954009,TESSy
